Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Version,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PRE_Q15,PRE_Q15_SCORE,PRE_Q15CF,PRE_Q12,PRE_Q12_SCORE,PRE_Q12CF,PRE_Q13,PRE_Q13_SCORE,PRE_Q13CF,PRE_Q14,PRE_Q14_SCORE,PRE_Q14CF,PRE_Q26,PRE_Q26_SCORE,PRE_Q26CF,PRE_Q27,PRE_Q27_SCORE,PRE_Q27CF,PRE_Q23,PRE_Q23_SCORE,PRE_Q23CF,PRE_Q28,PRE_Q28_SCORE,PRE_Q28CF,PRE_Q19,PRE_Q19_SCORE,PRE_Q19CF,PRE_Q3,PRE_Q3_SCORE,PRE_Q3CF,PRE_Q16,PRE_Q16_SCORE,PRE_Q16CF,PRE_Q10,PRE_Q10_SCORE,PRE_Q10CF,PRE_Q11,PRE_Q11_SCORE,PRE_Q11CF,PRE_Q33,PRE_Q33_SCORE,PRE_Q33CF,PRE_Q34,PRE_Q34_SCORE,PRE_Q34CF,PRE_REPEAT,PRE_WHYREPEAT,PRE_WHYREPEAT_5_TEXT,PRE_FREQEN,PRE_CALC,PRE_DAILYM,PRE_DAILYG,PRE_ATT_DL_1,PRE_ATT_DL_2,PRE_ATT_DL_3,PRE_ATT_DL_4,PRE_ATT_DL_5,PRE_ATT_SC_1,PRE_ATT_SC_2,PRE_ATT_SC_3,PRE_ATT_SC_4,PRE_ATT_SC_5,PRE_LK1,PRE_LK2,PRE_LK5,PRE_ANX#1_1,PRE_ANX#1_2,PRE_ANX#1_3,PRE_ANX#1_4,PRE_WHYCS_1,PRE_WHYCS_2,PRE_WHYCS_3,PRE_WHYCS_4,PRE_WHYCS_5,PRE_WHYCS_6,PRE_WHYCS_7,PRE_WHYCS_7_TEXT,PRE_YEAR,PRE_YEAR_5_TEXT,PRE_MAJOR_NEW_1,PRE_MAJOR_NEW_2,PRE_MAJOR_NEW_3,PRE_MAJOR_NEW_4,PRE_MAJOR_NEW_5,PRE_MAJOR_NEW_6,PRE_MAJOR_NEW_7,PRE_MAJOR_NEW_8,PRE_MAJOR_NEW_9,PRE_MAJOR_NEW_10,PRE_MAJOR_NEW_10_TEXT,PRE_WHYMAJ_1,PRE_WHYMAJ_2,PRE_WHYMAJ_3,PRE_WHYMAJ_4,PRE_WHYMAJ_5,PRE_WHYMAJ_6,PRE_WHYMAJ_7,PRE_WHYMAJ_8,PRE_WHYMAJ_8_TEXT,PRE_AGE,PRE_GENDER,PRE_RACE_1,PRE_RACE_2,PRE_RACE_3,PRE_RACE_4,PRE_RACE_5,PRE_RACE_6,PRE_RACE_7,PRE_RACE_6_TEXT,PRE_DIS_1,PRE_DIS_2,PRE_DIS_3,PRE_DIS_4,PRE_DIS_1_TEXT,PRE_DIS_2_TEXT,PRE_DIS_3_TEXT,PRE_USEDU,PRE_ELEM_WHERE,PRE_MIDDLE_WHERE,PRE_HS_WHERE,PRE_EFFORT,SC0,PRE_TOTAL,PRE_PCT_TOTAL,PRE_GR_TOTAL,PRE_GR_MEAN,PRE_AR_TOTAL,PRE_AR_MEAN,PRE_PR_TOTAL,PRE_PR_MEAN,PRE_PC_TOTAL,PRE_PC_MEAN,PRE_SP_TOTAL,PRE_SP_MEAN,PRE_TR_TOTAL,PRE_TR_MEAN,PRE_AV_TOTAL,PRE_AV_MEAN,PRE_ER_MEAN,PRE_UD_TOTAL,PRE_UD_MEAN,PRE_ES_TOTAL,PRE_ES_MEAN,PRE_SELFEFF,PRE_MATHANX,PRE_MATHREL,PRE_CF_TOTAL,PRE_CF_TOTAL_CORR,PRE_CF_TOTAL_INCORR,PRE_CF_MEAN,PRE_CF_MEAN_CORR,PRE_CF_MEAN_INCORR,PRE_QCOMPLETE,PRE_COMPFLAG,PRE_EFFFLAG
100,1562,1,10/4/18 23:44,R_31j6mGepeoFvMAX,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,2.0,0,3.0,3.0,1,3.0,2.0,1,2.0,3.0,0,3.0,2.0,1,3.0,4.0,0,1.0,4.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,,,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,4.0,12,12.0,0.8,2.0,0.5,10.0,0.7692307692307693,9.0,0.8181818181818182,1.0,0.5,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,3.0,0.6,,,,42.0,35.0,7.0,2.8,2.9166666666666665,2.3333333333333335,15,1,1.0
100,1424,1,10/4/18 23:50,R_2WYijw48CYIf85O,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,,,,,,,1.0,Pre Med Requirement,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,59.0,59.0,0.0,3.933333333333333,3.933333333333333,0.0,15,1,1.0
100,896,1,10/4/18 23:59,R_2wc53DiF2d41g0g,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,3.0,3.0,1,4.0,2.0,1,1.0,3.0,0,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,1.0,1,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,5.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,3.0,14,14.0,0.9333333333333333,3.0,0.75,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,54.0,50.0,4.0,3.6,3.5714285714285716,4.0,15,1,0.5
100,1097,1,10/4/18 23:59,R_1cSXIhc2YCCoYZ8,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,3.0,0,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,3.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,3.0,0.75,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,2.0,0.6666666666666666,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,60.0,52.0,8.0,4.0,4.0,4.0,15,1,1.0
100,3615,1,10/5/18 0:11,R_2akSpts6T31uhi2,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,2.0,2.0,1,3.0,3.0,1,3.0,4.0,1,3.0,3.0,0,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,3.0,1.0,1,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,3.0,13,13.0,0.8666666666666667,3.0,0.75,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,2.0,0.6666666666666666,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,51.0,45.0,6.0,3.4,3.4615384615384617,3.0,15,1,0.5
100,1862,1,10/5/18 0:18,R_2wjgozaeTIOPtEl,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,3.0,2.0,1,4.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,4.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,1.0,,,3.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,3.0,14,14.0,0.9333333333333333,4.0,1.0,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,2.0,0.6666666666666666,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,59.0,55.0,4.0,3.933333333333333,3.9285714285714284,4.0,15,1,0.5
100,892,1,10/5/18 0:59,R_1Q43ZZum0zbIRgQ,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,4.0,2.0,1,4.0,1.0,0,2.0,4.0,1,2.0,2.0,1,4.0,2.0,1,4.0,3.0,0,4.0,2.0,1,4.0,2.0,1,3.0,2.0,0,1.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,5.0,11,11.0,0.7333333333333333,3.0,0.75,9.0,0.6923076923076923,8.0,0.7272727272727273,0.0,0.0,2.0,0.6666666666666666,2.0,0.6666666666666666,3.0,0.75,,1.0,1.0,4.0,0.8,,,,51.0,40.0,11.0,3.4,3.6363636363636362,2.75,15,1,1.0
100,2232,1,10/5/18 1:02,R_2tsVmKmbsmhh97B,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,1.0,0,4.0,4.0,1,3.0,2.0,1,4.0,3.0,1,3.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,4.0,0,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,United States,United States,Colombia/United States,4.0,13,13.0,0.8666666666666667,3.0,0.75,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,0.0,0.0,3.0,0.6,,,,57.0,49.0,8.0,3.8,3.769230769230769,4.0,15,1,1.0
100,1276,1,10/5/18 1:06,R_1i378ykBPf1bv9u,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,3.0,2.0,1,4.0,3.0,1,3.0,1.0,0,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,3.0,1.0,1,4.0,3.0,1,3.0,4.0,1,4.0,2.0,,,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,4.0,1.0,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,5.0,1.0,,,,54.0,51.0,3.0,3.6,3.642857142857143,3.0,15,1,1.0
100,2169,1,10/5/18 1:11,R_1jrkJUCCIVFUCRS,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,3.0,2.0,1,3.0,4.0,1,3.0,2.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,4.0,2.0,1,3.0,1.0,1,3.0,3.0,1,3.0,4.0,1,4.0,2.0,,,4.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,1.0,1.0,,"chronic, neurologic Lyme disease and tick-borne coinfections; autoimmune disorder; environmental, chemical, and food allergies","chronic, neurologic Lyme disease and tick-borne coinfections; autoimmune disorder; environmental, chemical, and food allergies (same as answer above)",(same as answer above),1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,48.0,48.0,0.0,3.2,3.2,0.0,15,1,1.0
100,744,1,10/5/18 2:23,R_2UfTNjkpwkMyn8f,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,2.0,2.0,1,1.0,2.0,0,1.0,2.0,0,1.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,12,12.0,0.8,3.0,0.75,10.0,0.7692307692307693,9.0,0.8181818181818182,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,4.0,1.0,,1.0,1.0,4.0,0.8,,,,47.0,43.0,4.0,3.1333333333333333,3.5833333333333335,1.3333333333333333,15,1,1.0
100,588,1,10/5/18 2:37,R_1BPptZI53lvCNLN,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,3.0,4.0,1,4.0,2.0,,,4.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,4.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,57.0,57.0,0.0,3.8,3.8,0.0,15,1,1.0
100,844,1,10/5/18 3:40,R_28Otl0yu6YTBxxu,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,1.0,0,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,3.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,5.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,4.0,12,12.0,0.8,2.0,0.5,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,58.0,48.0,10.0,3.8666666666666667,4.0,3.3333333333333335,15,1,1.0
100,2526,1,10/5/18 3:49,R_3JvXuu17BDniPVz,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,4.0,0,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,1.0,,Armenian,,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,2.0,0.5,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,57.0,51.0,6.0,3.8,3.923076923076923,3.0,15,1,1.0
100,2268,1,10/5/18 4:11,R_2z8SRRyqIaIunBM,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,3.0,0,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,It was assigned as homework,3.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,4.0,13,13.0,0.8666666666666667,3.0,0.75,11.0,0.8461538461538461,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,58.0,51.0,7.0,3.8666666666666667,3.923076923076923,3.5,15,1,1.0
100,1142,1,10/5/18 4:29,R_2ASz0bqDvgGckzq,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,4.0,0,4.0,4.0,1,4.0,2.0,1,4.0,4.0,0,3.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,1.0,,,2.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,3.0,0.75,12.0,0.9230769230769231,10.0,0.9090909090909091,1.0,0.5,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,4.0,0.8,,,,58.0,51.0,7.0,3.8666666666666667,3.923076923076923,3.5,15,1,1.0
100,1123,1,10/5/18 5:32,R_1Fx3z8cuXgYCvpe,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,3.0,0.75,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,58.0,55.0,3.0,3.8666666666666667,3.9285714285714284,3.0,15,1,1.0
100,1648,1,10/5/18 12:31,R_yIba17Hn7VM0nol,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,1.0,0,4.0,2.0,0,3.0,1.0,0,2.0,3.0,0,3.0,2.0,1,3.0,3.0,1,4.0,1.0,0,2.0,2.0,1,4.0,4.0,0,3.0,3.0,0,4.0,2.0,1,4.0,4.0,0,3.0,2.0,0,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,5.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,4.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,no,no,no,1.0,,,,5.0,6,6.0,0.4,0.0,0.0,6.0,0.46153846153846156,3.0,0.2727272727272727,1.0,0.5,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,1.0,0.2,,,,50.0,23.0,27.0,3.3333333333333335,3.8333333333333335,3.0,15,1,1.0
100,711,1,10/5/18 13:48,R_1OZaQzRqLrwjAJu,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,3.0,2.0,1,3.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,4.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,57.0,57.0,0.0,3.8,3.8,0.0,15,1,1.0
100,2991,1,10/5/18 14:04,R_23g8IcKLKhTHIHV,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,5.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,"Yes, ADHD",Yes,1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,59.0,59.0,0.0,3.933333333333333,3.933333333333333,0.0,15,1,1.0
100,577,1,10/5/18 14:32,R_Q6ddTBW19NhZ3vb,,Lt_2.0,,,,43.99569702,-73.1595993,anonymous,EN,3.0,1,4.0,5.0,0,4.0,2.0,1,3.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,3.0,0,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,5.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,2.0,Philippines,,,5.0,13,13.0,0.8666666666666667,3.0,0.75,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,4.0,0.8,,,,58.0,51.0,7.0,3.8666666666666667,3.923076923076923,3.5,15,1,1.0
100,1503,1,10/5/18 14:39,R_2Sr7CFtjYzagj35,,Lt_2.0,,,,40.74940491,-73.97579956,anonymous,EN,3.0,1,3.0,3.0,1,4.0,1.0,0,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,1.0,0,3.0,3.0,0,4.0,3.0,0,3.0,2.0,1,4.0,2.0,1,3.0,1.0,1,4.0,3.0,1,4.0,4.0,1,3.0,2.0,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,10,10.0,0.6666666666666666,2.0,0.5,9.0,0.6923076923076923,7.0,0.6363636363636364,1.0,0.5,2.0,0.6666666666666666,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,53.0,37.0,16.0,3.533333333333333,3.7,3.2,15,1,1.0
